customerID;SeniorCitizen;tenure;Contract;PaymentMethod;MonthlyCharges;Churn;tenure_group;auto_payment
2193-SFWQW;No;72;Two year;Bank transfer (automatic);111.95;No;> 2 anos;Automatico
5656-JAMLX;No;62;Two year;Bank transfer (automatic);19.85;No;> 2 anos;Automatico
3462-BJQQA;No;6;Month-to-month;Electronic check;89.75;No;< 1 ano;Manual
0442-TDYUO;No;48;Two year;Mailed check;20.05;No;> 2 anos;Manual
6733-LRIZX;No;35;Two year;Electronic check;108.95;No;> 2 anos;Manual
9503-XJUME;No;52;One year;Credit card (automatic);19.65;No;> 2 anos;Automatico
4367-NHWMM;No;1;Month-to-month;Mailed check;24.9;No;< 1 ano;Manual
3727-RJMEO;No;6;Month-to-month;Electronic check;82.85;Yes;< 1 ano;Manual
3779-OSWCF;No;71;Two year;Credit card (automatic);93.2;No;> 2 anos;Automatico
6736-DHUQI;No;67;One year;Bank transfer (automatic);84.8;No;> 2 anos;Automatico
3915-ODIYG;Yes;60;One year;Electronic check;71.75;No;> 2 anos;Manual
1360-RCYRT;No;23;Month-to-month;Bank transfer (automatic);30.35;No;1-2 anos;Automatico
2724-FJDYW;No;39;One year;Bank transfer (automatic);54.85;No;> 2 anos;Automatico
4451-RWASJ;No;15;One year;Mailed check;19.5;No;1-2 anos;Manual
6646-VRFOL;Yes;53;Month-to-month;Electronic check;103.85;Yes;> 2 anos;Manual
3460-TJBWI;No;24;Two year;Mailed check;24.2;No;> 2 anos;Manual
5917-HBSDW;No;37;Month-to-month;Electronic check;19.35;No;> 2 anos;Manual
5685-IIXLY;No;5;Month-to-month;Electronic check;83.6;Yes;< 1 ano;Manual
5671-UUNXD;Yes;50;One year;Electronic check;100.65;No;> 2 anos;Manual
0956-ACVZC;No;54;One year;Credit card (automatic);94.1;No;> 2 anos;Automatico
2325-NBPZG;No;3;Month-to-month;Electronic check;74.55;No;< 1 ano;Manual
4250-ZBWLV;No;68;One year;Electronic check;108.45;Yes;> 2 anos;Manual
4482-FTFFX;No;5;Month-to-month;Electronic check;56.15;No;< 1 ano;Manual
8859-DZTGQ;No;33;Two year;Mailed check;20.35;No;> 2 anos;Manual
0440-MOGPM;No;41;One year;Electronic check;80.55;No;> 2 anos;Manual
0020-JDNXP;No;34;One year;Mailed check;61.25;No;> 2 anos;Manual
3752-CQSJI;No;13;Month-to-month;Mailed check;20.45;No;1-2 anos;Manual
5025-GOOKI;No;20;Month-to-month;Credit card (automatic);18.9;No;1-2 anos;Automatico
4698-KVLLG;Yes;51;Two year;Credit card (automatic);19.6;No;> 2 anos;Automatico
5095-AESKG;No;3;Month-to-month;Credit card (automatic);91.5;Yes;< 1 ano;Automatico
2887-JPYLU;No;41;Month-to-month;Bank transfer (automatic);45.2;No;> 2 anos;Automatico
4770-QAZXN;No;13;Month-to-month;Credit card (automatic);19.45;No;1-2 anos;Automatico
4896-CPRPF;No;35;Two year;Bank transfer (automatic);25.45;No;> 2 anos;Automatico
1871-MOWRM;No;12;Month-to-month;Bank transfer (automatic);80.85;Yes;1-2 anos;Automatico
9714-EDSUC;No;4;Month-to-month;Mailed check;94.9;No;< 1 ano;Manual
2027-OAQQC;No;43;Month-to-month;Bank transfer (automatic);49.05;Yes;> 2 anos;Automatico
0282-NVSJS;Yes;12;Month-to-month;Mailed check;29.3;No;1-2 anos;Manual
9090-SGQXL;Yes;68;Month-to-month;Electronic check;105.3;Yes;> 2 anos;Manual
6595-YGXIT;Yes;25;Month-to-month;Electronic check;88.95;Yes;> 2 anos;Manual
7353-YOWFP;No;7;One year;Mailed check;20.25;No;< 1 ano;Manual
9835-ZIITK;Yes;66;One year;Electronic check;110.85;Yes;> 2 anos;Manual
8008-ESFLK;No;53;One year;Electronic check;110.5;No;> 2 anos;Manual
7537-CBQUZ;Yes;63;Month-to-month;Bank transfer (automatic);109.4;No;> 2 anos;Automatico
1555-DJEQW;No;70;Two year;Bank transfer (automatic);114.2;Yes;> 2 anos;Automatico
5649-TJHOV;Yes;27;Month-to-month;Bank transfer (automatic);36.5;Yes;> 2 anos;Automatico
0519-XUZJU;No;1;Month-to-month;Mailed check;70.75;Yes;< 1 ano;Manual
3363-EWLGO;No;5;Month-to-month;Mailed check;19.95;No;< 1 ano;Manual
4750-UKWJK;Yes;37;One year;Mailed check;19.6;No;> 2 anos;Manual
6338-AVWCY;No;3;Month-to-month;Mailed check;40.15;Yes;< 1 ano;Manual
1689-YQBYY;No;12;Month-to-month;Electronic check;76.6;No;1-2 anos;Manual
4487-ZYJZK;No;38;One year;Credit card (automatic);19.6;No;> 2 anos;Automatico
2959-FENLU;No;9;Month-to-month;Credit card (automatic);85.3;No;< 1 ano;Automatico
0708-LGSMF;No;13;Month-to-month;Electronic check;65.85;No;1-2 anos;Manual
9253-QXKBE;Yes;29;Month-to-month;Electronic check;94.45;Yes;> 2 anos;Manual
7634-HLQJR;No;47;Two year;Credit card (automatic);20.05;No;> 2 anos;Automatico
0487-RPVUM;No;61;Month-to-month;Bank transfer (automatic);99.4;No;> 2 anos;Automatico
4079-ULGFR;No;16;Month-to-month;Mailed check;20;No;1-2 anos;Manual
2516-XSJKX;No;41;Two year;Electronic check;78.45;No;> 2 anos;Manual
0057-QBUQH;No;43;Two year;Electronic check;25.1;No;> 2 anos;Manual
9445-SZLCH;No;36;Month-to-month;Bank transfer (automatic);97.35;Yes;> 2 anos;Automatico
6599-SFQVE;No;6;Month-to-month;Electronic check;55;No;< 1 ano;Manual
8331-ZXFOE;No;58;One year;Credit card (automatic);71.1;No;> 2 anos;Automatico
4003-FUSHP;No;19;Month-to-month;Credit card (automatic);61.55;No;1-2 anos;Automatico
0356-ERHVT;No;11;Month-to-month;Bank transfer (automatic);45.9;No;< 1 ano;Automatico
7325-ENZFI;No;39;One year;Bank transfer (automatic);40.3;No;> 2 anos;Automatico
4884-ZTHVF;Yes;8;Month-to-month;Electronic check;87.1;No;< 1 ano;Manual
3920-HIHMQ;No;26;Month-to-month;Mailed check;49.5;No;> 2 anos;Manual
3055-OYMSE;Yes;53;Month-to-month;Credit card (automatic);73.8;No;> 2 anos;Automatico
0613-WUXUM;No;70;Two year;Mailed check;19.2;No;> 2 anos;Manual
7568-PODML;No;1;Month-to-month;Mailed check;45.3;Yes;< 1 ano;Manual
4458-KVRBJ;No;59;Two year;Mailed check;25;No;> 2 anos;Manual
5349-IECLD;No;2;Month-to-month;Electronic check;94.95;Yes;< 1 ano;Manual
1397-XKKWR;No;7;One year;Mailed check;35.3;No;< 1 ano;Manual
3945-GFWQL;No;12;Month-to-month;Electronic check;44.55;Yes;1-2 anos;Manual
8097-OMULG;No;59;One year;Credit card (automatic);76.75;No;> 2 anos;Automatico
6013-BHCAW;No;61;Two year;Bank transfer (automatic);81;No;> 2 anos;Automatico
0401-WDBXM;No;72;Two year;Bank transfer (automatic);105.55;No;> 2 anos;Automatico
3387-PLKUI;No;13;Month-to-month;Mailed check;18.8;No;1-2 anos;Manual
6096-EGVTU;No;64;One year;Mailed check;24.9;No;> 2 anos;Manual
3797-VTIDR;No;1;Month-to-month;Electronic check;23.45;Yes;< 1 ano;Manual
5081-NWSUP;No;10;One year;Mailed check;64.9;No;< 1 ano;Manual
2580-ATZSQ;No;65;One year;Bank transfer (automatic);61.35;No;> 2 anos;Automatico
8085-MSNLK;No;62;Two year;Mailed check;113.95;No;> 2 anos;Manual
9691-HKOVS;No;55;One year;Electronic check;90.15;No;> 2 anos;Manual
9881-VCZEP;No;25;Month-to-month;Electronic check;54.1;No;> 2 anos;Manual
9526-BIHHD;No;1;Month-to-month;Mailed check;29.7;Yes;< 1 ano;Manual
8757-TFHHJ;No;1;Month-to-month;Credit card (automatic);49.8;No;< 1 ano;Automatico
4523-WXCEF;No;59;Month-to-month;Electronic check;101.1;Yes;> 2 anos;Manual
1468-DEFNC;Yes;64;Two year;Bank transfer (automatic);24.4;No;> 2 anos;Automatico
5119-KEPFY;No;36;Month-to-month;Bank transfer (automatic);95;No;> 2 anos;Automatico
8364-TRMMK;No;3;Month-to-month;Mailed check;50.65;Yes;< 1 ano;Manual
0916-KNFAJ;No;61;Two year;Mailed check;69.9;No;> 2 anos;Manual
8319-QBEHW;No;26;One year;Bank transfer (automatic);39.95;No;> 2 anos;Automatico
3063-QFSZL;No;1;Month-to-month;Electronic check;55.4;Yes;< 1 ano;Manual
8775-LHDJH;Yes;1;Month-to-month;Electronic check;90.6;Yes;< 1 ano;Manual
9625-QNLUX;No;68;Two year;Credit card (automatic);103.25;No;> 2 anos;Automatico
3097-NQYSN;Yes;2;Month-to-month;Mailed check;86.85;Yes;< 1 ano;Manual
4024-CSNBY;No;72;Two year;Bank transfer (automatic);94.25;No;> 2 anos;Automatico
7110-BDTWG;No;71;Two year;Electronic check;47.05;No;> 2 anos;Manual
7493-GVFIO;No;57;Two year;Credit card (automatic);20.55;No;> 2 anos;Automatico
0690-SRQID;No;4;Month-to-month;Mailed check;19.65;No;< 1 ano;Manual
9605-WGJVW;Yes;1;Month-to-month;Electronic check;70.2;No;< 1 ano;Manual
9114-DPSIA;No;72;Two year;Credit card (automatic);81;No;> 2 anos;Automatico
4700-UBQMV;No;21;One year;Bank transfer (automatic);75.9;No;1-2 anos;Automatico
7711-GQBZC;No;71;Two year;Bank transfer (automatic);24.7;No;> 2 anos;Automatico
3565-UNOCC;Yes;29;Month-to-month;Bank transfer (automatic);99.05;Yes;> 2 anos;Automatico
4627-MIHJH;Yes;69;Two year;Credit card (automatic);110.25;No;> 2 anos;Automatico
9795-NREXC;No;64;Two year;Credit card (automatic);85;No;> 2 anos;Automatico
8573-CGOCC;No;16;Month-to-month;Credit card (automatic);19.75;No;1-2 anos;Automatico
7356-AYNJP;No;4;One year;Electronic check;23.9;No;< 1 ano;Manual
9249-FXSCK;No;52;One year;Credit card (automatic);111.25;Yes;> 2 anos;Automatico
5493-SDRDQ;No;2;Month-to-month;Mailed check;55.1;Yes;< 1 ano;Manual
6286-SUUWT;No;1;Month-to-month;Mailed check;19.95;No;< 1 ano;Manual
4819-HJPIW;No;18;Month-to-month;Mailed check;25.15;No;1-2 anos;Manual
8654-DHAOW;No;2;Month-to-month;Mailed check;54.15;No;< 1 ano;Manual
5438-QMDDL;No;19;Month-to-month;Mailed check;59.8;No;1-2 anos;Manual
9812-GHVRI;No;40;Month-to-month;Bank transfer (automatic);83.85;No;> 2 anos;Automatico
5553-AOINX;Yes;66;One year;Electronic check;104.9;No;> 2 anos;Manual
1228-ZLNBX;No;21;Month-to-month;Mailed check;75.3;No;1-2 anos;Manual
4226-KKDON;No;8;Month-to-month;Electronic check;66.65;No;< 1 ano;Manual
3831-YCPUO;No;72;Two year;Credit card (automatic);109.5;No;> 2 anos;Automatico
7445-WMRBW;No;48;One year;Bank transfer (automatic);73.85;No;> 2 anos;Automatico
3308-DGHKL;No;69;Two year;Bank transfer (automatic);19.3;No;> 2 anos;Automatico
9924-JPRMC;No;72;Two year;Electronic check;118.2;No;> 2 anos;Manual
0080-EMYVY;No;14;One year;Credit card (automatic);51.45;No;1-2 anos;Automatico
6218-KNUBD;No;6;Month-to-month;Electronic check;59.45;No;< 1 ano;Manual
7337-CINUD;No;8;Two year;Bank transfer (automatic);19.5;No;< 1 ano;Automatico
7609-NRNCA;No;17;One year;Mailed check;19.55;No;1-2 anos;Manual
0623-EJQEG;No;65;One year;Electronic check;93.55;No;> 2 anos;Manual
7153-CHRBV;No;57;One year;Mailed check;59.3;No;> 2 anos;Manual
0871-URUWO;No;13;Month-to-month;Credit card (automatic);102.25;Yes;1-2 anos;Automatico
9190-MFJLN;Yes;19;Month-to-month;Credit card (automatic);95.9;Yes;1-2 anos;Automatico
6198-PNNSZ;No;56;One year;Bank transfer (automatic);109.8;No;> 2 anos;Automatico
3317-VLGQT;No;14;Month-to-month;Electronic check;78.1;No;1-2 anos;Manual
4132-POCZS;No;52;Month-to-month;Electronic check;39.9;No;> 2 anos;Manual
5614-DNZCE;No;58;Two year;Credit card (automatic);64.9;No;> 2 anos;Automatico
1095-JUDTC;Yes;47;Month-to-month;Electronic check;95.05;Yes;> 2 anos;Manual
3896-RCYYE;No;67;Month-to-month;Credit card (automatic);53.4;No;> 2 anos;Automatico
9638-JIQYA;No;2;Month-to-month;Credit card (automatic);24.9;No;< 1 ano;Automatico
3258-SANFR;Yes;6;Month-to-month;Credit card (automatic);44.7;No;< 1 ano;Automatico
3726-TBHQT;No;71;Two year;Bank transfer (automatic);114;No;> 2 anos;Automatico
3190-ITQXP;No;46;Two year;Bank transfer (automatic);20.25;No;> 2 anos;Automatico
0870-VEMYL;No;5;Month-to-month;Credit card (automatic);53.85;Yes;< 1 ano;Automatico
4833-QTJNO;Yes;67;Month-to-month;Bank transfer (automatic);83.85;No;> 2 anos;Automatico
3039-MJSLN;No;3;Month-to-month;Bank transfer (automatic);20.2;No;< 1 ano;Automatico
0178-CIIKR;No;3;Month-to-month;Mailed check;19.95;No;< 1 ano;Manual
5385-SUIRI;Yes;52;Month-to-month;Electronic check;104.2;Yes;> 2 anos;Manual
3982-XWFZQ;No;42;Month-to-month;Electronic check;50.25;Yes;> 2 anos;Manual
5774-QPLTF;No;50;One year;Mailed check;20.35;No;> 2 anos;Manual
2322-VCZHZ;Yes;23;Month-to-month;Electronic check;90;No;1-2 anos;Manual
5010-IPEAQ;No;67;Two year;Credit card (automatic);54.2;No;> 2 anos;Automatico
4009-ALQFH;No;25;Month-to-month;Electronic check;99.5;Yes;> 2 anos;Manual
6383-ZTSIW;Yes;39;One year;Mailed check;99.1;No;> 2 anos;Manual
8990-YOZLV;No;69;Two year;Mailed check;66.9;No;> 2 anos;Manual
3069-SSVSN;No;1;One year;Mailed check;25.85;No;< 1 ano;Manual
5222-IMUKT;No;32;Month-to-month;Electronic check;91.05;No;> 2 anos;Manual
3627-FCRDW;No;9;Month-to-month;Electronic check;71;Yes;< 1 ano;Manual
7562-GSUHK;No;16;Month-to-month;Credit card (automatic);93.2;Yes;1-2 anos;Automatico
6685-XSHHU;No;60;Two year;Bank transfer (automatic);20.95;No;> 2 anos;Automatico
8901-UPRHR;No;72;Two year;Bank transfer (automatic);109.2;No;> 2 anos;Automatico
4903-UYAVB;No;5;Month-to-month;Mailed check;19.35;Yes;< 1 ano;Manual
0118-JPNOY;Yes;26;Month-to-month;Credit card (automatic);85.8;No;> 2 anos;Automatico
6776-TLWOI;No;3;Month-to-month;Mailed check;19.85;Yes;< 1 ano;Manual
3845-FXCYS;No;2;Month-to-month;Electronic check;19.65;No;< 1 ano;Manual
5857-XRECV;No;2;One year;Bank transfer (automatic);20.5;No;< 1 ano;Automatico
0725-CXOTM;No;36;One year;Credit card (automatic);89.65;No;> 2 anos;Automatico
4343-EJVQB;No;7;Month-to-month;Mailed check;74.35;No;< 1 ano;Manual
9000-PLFUZ;Yes;60;Two year;Credit card (automatic);49.45;No;> 2 anos;Automatico
3427-GGZZI;No;19;Month-to-month;Electronic check;89.1;No;1-2 anos;Manual
7779-ORAEL;Yes;45;Two year;Credit card (automatic);75.15;No;> 2 anos;Automatico
0644-OQMDK;Yes;4;Month-to-month;Electronic check;70.65;No;< 1 ano;Manual
4077-CROMM;No;31;Month-to-month;Electronic check;104.2;Yes;> 2 anos;Manual
3154-CFSZG;No;47;Month-to-month;Electronic check;90.05;No;> 2 anos;Manual
2868-MZAGQ;No;1;Month-to-month;Electronic check;79.25;Yes;< 1 ano;Manual
4847-QNOKA;No;1;Month-to-month;Bank transfer (automatic);44.9;Yes;< 1 ano;Automatico
2220-IAHLS;No;1;Month-to-month;Credit card (automatic);19.4;No;< 1 ano;Automatico
1658-XUHBX;Yes;59;Month-to-month;Credit card (automatic);88.75;No;> 2 anos;Automatico
6379-RXJRQ;No;10;Month-to-month;Electronic check;70.1;Yes;< 1 ano;Manual
2378-HTWFW;Yes;35;Month-to-month;Credit card (automatic);91;No;> 2 anos;Automatico
8650-RHRKE;No;4;Month-to-month;Electronic check;29.65;Yes;< 1 ano;Manual
4377-VDHYI;No;32;One year;Electronic check;90.8;No;> 2 anos;Manual
0475-RIJEP;No;43;Month-to-month;Electronic check;77.85;Yes;> 2 anos;Manual
1260-TTRXI;No;4;Month-to-month;Electronic check;54.3;Yes;< 1 ano;Manual
3719-TDVQB;Yes;54;Two year;Mailed check;18.95;No;> 2 anos;Manual
6328-ZPBGN;Yes;11;Month-to-month;Bank transfer (automatic);95.15;Yes;< 1 ano;Automatico
0201-MIBOL;Yes;66;Two year;Bank transfer (automatic);102.4;No;> 2 anos;Automatico
4937-QPZPO;No;61;One year;Electronic check;99.9;No;> 2 anos;Manual
2925-VDZHY;No;72;Two year;Credit card (automatic);88.7;No;> 2 anos;Automatico
6981-TDRFT;No;44;One year;Electronic check;54.3;No;> 2 anos;Manual
3413-CSSTH;No;41;Month-to-month;Bank transfer (automatic);55.7;No;> 2 anos;Automatico
8033-VCZGH;No;50;One year;Electronic check;103.95;No;> 2 anos;Manual
4789-KWMXN;No;47;One year;Credit card (automatic);110.85;Yes;> 2 anos;Automatico
0224-NIJLP;No;8;Two year;Mailed check;20.15;No;< 1 ano;Manual
7542-CYDDM;No;18;Month-to-month;Mailed check;20.05;No;1-2 anos;Manual
4718-WXBGI;No;72;Two year;Credit card (automatic);91.95;No;> 2 anos;Automatico
2867-UIMSS;No;1;Month-to-month;Electronic check;80.5;Yes;< 1 ano;Manual
8495-PRWFH;Yes;42;Month-to-month;Electronic check;55.65;No;> 2 anos;Manual
0439-IFYUN;Yes;18;Month-to-month;Electronic check;74.7;No;1-2 anos;Manual
5716-LIBJC;No;13;One year;Credit card (automatic);104.15;No;1-2 anos;Automatico
2868-LLSKM;No;68;One year;Bank transfer (automatic);83.65;No;> 2 anos;Automatico
8111-RKSPX;No;4;Month-to-month;Bank transfer (automatic);72.2;Yes;< 1 ano;Automatico
2988-QRAJY;No;69;Two year;Credit card (automatic);110.05;No;> 2 anos;Automatico
1585-MQSSU;No;17;Month-to-month;Mailed check;51.5;Yes;1-2 anos;Manual
0071-NDAFP;No;25;Two year;Credit card (automatic);25.5;No;> 2 anos;Automatico
2856-NNASM;Yes;43;Month-to-month;Mailed check;89.55;Yes;> 2 anos;Manual
7328-ZJAJO;No;59;Two year;Credit card (automatic);19.5;No;> 2 anos;Automatico
6458-CYIDZ;Yes;5;Month-to-month;Electronic check;80.7;No;< 1 ano;Manual
8559-CIZFV;No;21;One year;Mailed check;77.5;Yes;1-2 anos;Manual
1090-PYKCI;No;69;One year;Credit card (automatic);105.1;No;> 2 anos;Automatico
3058-WQDRE;No;13;Month-to-month;Bank transfer (automatic);25.15;No;1-2 anos;Automatico
7547-EKNFS;No;42;Month-to-month;Bank transfer (automatic);95.25;Yes;> 2 anos;Automatico
2279-AXJJK;No;52;Month-to-month;Credit card (automatic);95.65;No;> 2 anos;Automatico
6769-DYBQN;Yes;46;Month-to-month;Electronic check;85;Yes;> 2 anos;Manual
0909-SELIE;No;61;Two year;Bank transfer (automatic);80.8;No;> 2 anos;Automatico
3417-TSCIC;No;29;One year;Mailed check;24.85;No;> 2 anos;Manual
1042-HFUCW;No;25;One year;Credit card (automatic);54.75;No;> 2 anos;Automatico
4439-JMPMT;No;5;Month-to-month;Electronic check;85.75;Yes;< 1 ano;Manual
6537-OTKMY;No;15;One year;Electronic check;50.75;No;1-2 anos;Manual
8999-EXMNO;No;19;Two year;Mailed check;20.15;No;1-2 anos;Manual
6725-TPKJO;No;44;Two year;Mailed check;20.05;No;> 2 anos;Manual
2446-BEGGB;Yes;6;Month-to-month;Electronic check;98.25;Yes;< 1 ano;Manual
7162-WPHPM;No;58;Two year;Credit card (automatic);71.6;No;> 2 anos;Automatico
1599-MMYRQ;No;62;One year;Credit card (automatic);81.45;No;> 2 anos;Automatico
8821-KVZKQ;No;70;One year;Bank transfer (automatic);58.4;No;> 2 anos;Automatico
1496-GGSUK;Yes;1;Month-to-month;Mailed check;25.7;Yes;< 1 ano;Manual
6434-TTGJP;No;10;Two year;Credit card (automatic);53.7;No;< 1 ano;Automatico
0042-JVWOJ;No;26;One year;Bank transfer (automatic);19.6;No;> 2 anos;Automatico
0130-SXOUN;No;66;Month-to-month;Credit card (automatic);89.4;No;> 2 anos;Automatico
2575-GFSOE;No;7;Month-to-month;Electronic check;69;Yes;< 1 ano;Manual
2330-PQGDQ;No;51;One year;Bank transfer (automatic);84.2;No;> 2 anos;Automatico
1452-UZOSF;No;72;Two year;Credit card (automatic);106.1;No;> 2 anos;Automatico
2097-YVPKN;No;65;Two year;Mailed check;25.75;No;> 2 anos;Manual
2842-JTCCU;No;2;Month-to-month;Bank transfer (automatic);46.05;Yes;< 1 ano;Automatico
8597-CTXVJ;No;70;One year;Bank transfer (automatic);64.95;No;> 2 anos;Automatico
6631-HMANX;No;72;Two year;Credit card (automatic);85.45;No;> 2 anos;Automatico
9962-BFPDU;No;1;Month-to-month;Mailed check;20.05;No;< 1 ano;Manual
3296-SILRA;Yes;1;Month-to-month;Mailed check;76.4;Yes;< 1 ano;Manual
9681-OXGVC;No;5;Month-to-month;Electronic check;100.5;Yes;< 1 ano;Manual
6394-HHHZM;No;3;Month-to-month;Mailed check;20.7;No;< 1 ano;Manual
5995-LFTLE;No;58;Two year;Credit card (automatic);25.3;No;> 2 anos;Automatico
5180-UCIIQ;Yes;22;Month-to-month;Mailed check;40.05;Yes;1-2 anos;Manual
1932-UEDCX;Yes;33;Month-to-month;Bank transfer (automatic);100.6;No;> 2 anos;Automatico
7153-OANIO;No;1;Month-to-month;Electronic check;69.95;Yes;< 1 ano;Manual
5188-HGMLP;Yes;54;Month-to-month;Bank transfer (automatic);74;No;> 2 anos;Automatico
0665-XHDJU;No;72;Two year;Electronic check;99.4;No;> 2 anos;Manual
6521-YYTYI;No;1;Month-to-month;Electronic check;93.3;Yes;< 1 ano;Manual
8878-HMWBV;No;3;Month-to-month;Electronic check;49.15;Yes;< 1 ano;Manual
8265-HKSOW;No;72;Two year;Credit card (automatic);107.45;No;> 2 anos;Automatico
3544-FBCAS;No;72;Two year;Credit card (automatic);83.6;No;> 2 anos;Automatico
5331-RGMTT;Yes;54;Month-to-month;Credit card (automatic);99.05;No;> 2 anos;Automatico
4759-PXTAN;No;59;One year;Electronic check;80.1;No;> 2 anos;Manual
7054-DMVAS;No;54;Two year;Bank transfer (automatic);65.3;No;> 2 anos;Automatico
3428-MMGUB;No;60;Two year;Electronic check;89.55;No;> 2 anos;Manual
6549-BTYPG;No;60;Two year;Credit card (automatic);60.8;No;> 2 anos;Automatico
7823-JSOAG;No;3;Month-to-month;Electronic check;74.5;No;< 1 ano;Manual
3705-RHRFR;No;69;Two year;Bank transfer (automatic);99.15;No;> 2 anos;Automatico
9374-YOLBJ;No;1;Month-to-month;Electronic check;19.25;No;< 1 ano;Manual
9074-KGVOX;No;50;Month-to-month;Credit card (automatic);39.45;No;> 2 anos;Automatico
6128-DAFVY;No;56;Month-to-month;Credit card (automatic);44.85;No;> 2 anos;Automatico
9933-QRGTX;No;60;Two year;Electronic check;97.2;No;> 2 anos;Manual
4476-OSWTN;Yes;69;One year;Mailed check;110.55;No;> 2 anos;Manual
3751-KTZEL;No;1;Month-to-month;Mailed check;35.05;Yes;< 1 ano;Manual
1977-STDKI;Yes;1;Month-to-month;Electronic check;73;Yes;< 1 ano;Manual
5066-GFJMM;No;3;Month-to-month;Mailed check;19.9;No;< 1 ano;Manual
2661-GKBTK;No;60;Two year;Bank transfer (automatic);76.95;No;> 2 anos;Automatico
0458-HEUZG;No;13;Two year;Mailed check;35.4;No;1-2 anos;Manual
7268-WNTCP;No;62;Two year;Bank transfer (automatic);20.45;No;> 2 anos;Automatico
0824-VWDPO;No;45;One year;Bank transfer (automatic);96.75;No;> 2 anos;Automatico
8409-WQJUX;No;25;One year;Electronic check;54.2;No;> 2 anos;Manual
2578-JQPHZ;No;44;Two year;Bank transfer (automatic);100.1;No;> 2 anos;Automatico
3278-FSIXX;No;2;Month-to-month;Mailed check;45.25;No;< 1 ano;Manual
5813-UECBU;Yes;33;Month-to-month;Credit card (automatic);83.85;Yes;> 2 anos;Automatico
0328-GRPMV;No;1;Month-to-month;Electronic check;70.1;Yes;< 1 ano;Manual
9746-UGFAC;No;22;One year;Bank transfer (automatic);20.85;No;1-2 anos;Automatico
2946-KIQSP;No;35;Month-to-month;Mailed check;33.45;No;> 2 anos;Manual
0625-AFOHS;No;29;Two year;Mailed check;20.2;No;> 2 anos;Manual
6726-WEXXK;Yes;27;One year;Electronic check;85.9;No;> 2 anos;Manual
4636-OLWOE;No;54;One year;Electronic check;61;No;> 2 anos;Manual
4342-HENTK;Yes;2;Month-to-month;Electronic check;70.65;Yes;< 1 ano;Manual
4685-ERGHK;No;57;One year;Electronic check;86.9;No;> 2 anos;Manual
0885-HMGPY;No;62;Two year;Bank transfer (automatic);69.4;No;> 2 anos;Automatico
5003-OKNNK;No;15;One year;Credit card (automatic);20.35;No;1-2 anos;Automatico
4195-SMMNX;No;2;Month-to-month;Mailed check;20.35;Yes;< 1 ano;Manual
7208-PSIHR;No;70;Two year;Bank transfer (automatic);104.3;No;> 2 anos;Automatico
4012-ZTHBR;No;21;Month-to-month;Electronic check;44.95;No;1-2 anos;Manual
0489-WMEMG;No;23;One year;Electronic check;49.45;No;1-2 anos;Manual
7435-ZNUYY;No;6;One year;Mailed check;20.6;No;< 1 ano;Manual
1354-YZFNB;No;4;Two year;Credit card (automatic);19.55;No;< 1 ano;Automatico
