customerID;SeniorCitizen;tenure;Contract;PaymentMethod;MonthlyCharges;Churn;tenure_group;auto_payment;churn_prob;pred
4903-UYAVB;No;5;Month-to-month;Mailed check;19.35;Yes;< 1 ano;Manual;0.2336107212627411;No
3845-FXCYS;No;2;Month-to-month;Electronic check;19.65;No;< 1 ano;Manual;0.2545570833541021;No
4343-EJVQB;No;7;Month-to-month;Mailed check;74.35;No;< 1 ano;Manual;0.5629345549491543;Yes
9000-PLFUZ;Yes;60;Two year;Credit card (automatic);49.45;No;> 2 anos;Automatico;0.01852448054884176;No
7779-ORAEL;Yes;45;Two year;Credit card (automatic);75.15;No;> 2 anos;Automatico;0.0608209685632297;No
0201-MIBOL;Yes;66;Two year;Bank transfer (automatic);102.4;No;> 2 anos;Automatico;0.06147779627760331;No
4937-QPZPO;No;61;One year;Electronic check;99.9;No;> 2 anos;Manual;0.12319796552940909;No
3413-CSSTH;No;41;Month-to-month;Bank transfer (automatic);55.7;No;> 2 anos;Automatico;0.14340855448389164;No
4789-KWMXN;No;47;One year;Credit card (automatic);110.85;Yes;> 2 anos;Automatico;0.18181989929243414;No
2988-QRAJY;No;69;Two year;Credit card (automatic);110.05;No;> 2 anos;Automatico;0.04475646648434917;No
2856-NNASM;Yes;43;Month-to-month;Mailed check;89.55;Yes;> 2 anos;Manual;0.46174801495609097;Yes
1090-PYKCI;No;69;One year;Credit card (automatic);105.1;No;> 2 anos;Automatico;0.08057644042482161;No
6769-DYBQN;Yes;46;Month-to-month;Electronic check;85;Yes;> 2 anos;Manual;0.40524121400547775;Yes
0909-SELIE;No;61;Two year;Bank transfer (automatic);80.8;No;> 2 anos;Automatico;0.027025173008038635;No
3417-TSCIC;No;29;One year;Mailed check;24.85;No;> 2 anos;Manual;0.05209499792426362;No
8999-EXMNO;No;19;Two year;Mailed check;20.15;No;1-2 anos;Manual;0.031025669064390887;No
8821-KVZKQ;No;70;One year;Bank transfer (automatic);58.4;No;> 2 anos;Automatico;0.022911969780302757;No
6434-TTGJP;No;10;Two year;Credit card (automatic);53.7;No;< 1 ano;Automatico;0.07326810044325636;No
0042-JVWOJ;No;26;One year;Bank transfer (automatic);19.6;No;> 2 anos;Automatico;0.03646850566772656;No
2330-PQGDQ;No;51;One year;Bank transfer (automatic);84.2;No;> 2 anos;Automatico;0.08495685554143748;No
2842-JTCCU;No;2;Month-to-month;Bank transfer (automatic);46.05;Yes;< 1 ano;Automatico;0.33557997390147404;Yes
6631-HMANX;No;72;Two year;Credit card (automatic);85.45;No;> 2 anos;Automatico;0.020999199476955437;No
9962-BFPDU;No;1;Month-to-month;Mailed check;20.05;No;< 1 ano;Manual;0.26340419896843276;Yes
9681-OXGVC;No;5;Month-to-month;Electronic check;100.5;Yes;< 1 ano;Manual;0.7392122357145382;Yes
5995-LFTLE;No;58;Two year;Credit card (automatic);25.3;No;> 2 anos;Automatico;0.006670741968597146;No
7153-OANIO;No;1;Month-to-month;Electronic check;69.95;Yes;< 1 ano;Manual;0.584881985325275;Yes
3544-FBCAS;No;72;Two year;Credit card (automatic);83.6;No;> 2 anos;Automatico;0.01997916017808705;No
4759-PXTAN;No;59;One year;Electronic check;80.1;No;> 2 anos;Manual;0.0804427794552558;No
9074-KGVOX;No;50;Month-to-month;Credit card (automatic);39.45;No;> 2 anos;Automatico;0.07243949031508472;No
7268-WNTCP;No;62;Two year;Bank transfer (automatic);20.45;No;> 2 anos;Automatico;0.0050815066068831275;No
3278-FSIXX;No;2;Month-to-month;Mailed check;45.25;No;< 1 ano;Manual;0.40830091444784766;Yes
0328-GRPMV;No;1;Month-to-month;Electronic check;70.1;Yes;< 1 ano;Manual;0.5858823948082799;Yes
9746-UGFAC;No;22;One year;Bank transfer (automatic);20.85;No;1-2 anos;Automatico;0.04313373490091041;No
6726-WEXXK;Yes;27;One year;Electronic check;85.9;No;> 2 anos;Manual;0.32884850415900696;Yes
4636-OLWOE;No;54;One year;Electronic check;61;No;> 2 anos;Manual;0.05810558395715027;No
4342-HENTK;Yes;2;Month-to-month;Electronic check;70.65;Yes;< 1 ano;Manual;0.6828600233006895;Yes
4685-ERGHK;No;57;One year;Electronic check;86.9;No;> 2 anos;Manual;0.10162801095210897;No
4012-ZTHBR;No;21;Month-to-month;Electronic check;44.95;No;1-2 anos;Manual;0.25992246628720683;No
1354-YZFNB;No;4;Two year;Credit card (automatic);19.55;No;< 1 ano;Automatico;0.03678206683708916;No
2985-FMWYF;No;23;Month-to-month;Electronic check;93.5;No;1-2 anos;Manual;0.5541626616155434;Yes
2812-ENYMO;No;26;One year;Credit card (automatic);54.55;No;> 2 anos;Automatico;0.08998903672860184;No
2717-HVIZY;No;8;Month-to-month;Mailed check;20.05;No;< 1 ano;Manual;0.21855008733436843;No
2890-WFBHU;No;59;One year;Credit card (automatic);79.85;No;> 2 anos;Automatico;0.05856547485813089;No
6615-ZGEDR;No;1;Month-to-month;Mailed check;19.7;Yes;< 1 ano;Manual;0.2615424171801792;Yes
7033-CLAMM;No;48;Two year;Bank transfer (automatic);20.2;No;> 2 anos;Automatico;0.008224736916721797;No
3967-VQOGC;No;67;Two year;Mailed check;24.9;No;> 2 anos;Manual;0.006717560449185591;No
5872-OEQNH;No;60;One year;Electronic check;44.45;No;> 2 anos;Manual;0.03073663646603844;No
7055-VKGDA;No;54;One year;Credit card (automatic);105.4;Yes;> 2 anos;Automatico;0.13015238477932467;No
8904-OPDCK;Yes;54;Month-to-month;Bank transfer (automatic);24.95;No;> 2 anos;Automatico;0.06606774906571479;No
1577-HKTFG;No;30;Month-to-month;Bank transfer (automatic);19.65;Yes;> 2 anos;Automatico;0.08381225465315398;No
0691-NIKRI;No;40;One year;Credit card (automatic);105.95;No;> 2 anos;Automatico;0.19894102139050682;No
1929-ZCBHE;No;47;One year;Electronic check;40.3;No;> 2 anos;Manual;0.042751519729160546;No
4378-MYPGO;No;68;Two year;Bank transfer (automatic);105.25;No;> 2 anos;Automatico;0.04079611693046798;No
8651-ENBZX;Yes;60;One year;Electronic check;106;Yes;> 2 anos;Manual;0.21085512880866045;No
8647-SDTWQ;No;57;Month-to-month;Electronic check;74.3;No;> 2 anos;Manual;0.1818431338663645;No
2696-ECXKC;No;55;One year;Mailed check;100.9;No;> 2 anos;Manual;0.15131351939335214;No
7718-RXDGG;No;15;Month-to-month;Bank transfer (automatic);68.6;No;1-2 anos;Automatico;0.37288371754720356;Yes
3451-VAWLI;No;35;Two year;Credit card (automatic);19.7;No;> 2 anos;Automatico;0.012747011605915147;No
2347-WKKAE;No;42;Month-to-month;Electronic check;94.4;No;> 2 anos;Manual;0.3953450459961697;Yes
8079-XRJRS;No;65;One year;Electronic check;89.75;Yes;> 2 anos;Manual;0.08456733220221142;No
7148-XZPHA;No;55;Month-to-month;Electronic check;79.4;No;> 2 anos;Manual;0.21525378141099982;No
9717-IOAAF;No;27;Two year;Credit card (automatic);25.85;No;> 2 anos;Automatico;0.019845446479800147;No
8884-ADFVN;Yes;7;Month-to-month;Electronic check;101.95;Yes;< 1 ano;Manual;0.8102252447503203;Yes
1535-VTJOQ;No;24;Two year;Credit card (automatic);25.15;No;> 2 anos;Automatico;0.021591365106614874;No
6368-TZZDT;No;4;Two year;Credit card (automatic);19.5;No;< 1 ano;Automatico;0.03673342011726208;No
0943-ZQPXH;No;44;Month-to-month;Bank transfer (automatic);92.95;No;> 2 anos;Automatico;0.295459995758446;Yes
1293-BSEUN;No;72;Two year;Mailed check;20.7;No;> 2 anos;Manual;0.005030148324996608;No
1952-DVVSW;No;10;One year;Mailed check;20.1;No;< 1 ano;Manual;0.0859141495613563;No
0702-PGIBZ;No;4;Month-to-month;Electronic check;101.7;Yes;< 1 ano;Manual;0.7521226153950015;Yes
6656-GULJQ;No;72;Two year;Credit card (automatic);83.55;No;> 2 anos;Automatico;0.019952276084855336;No
9853-JFZDU;No;35;Month-to-month;Electronic check;56.85;No;> 2 anos;Manual;0.22953384041811742;No
3999-WRNGR;No;60;Month-to-month;Electronic check;49.75;No;> 2 anos;Manual;0.09246906554878989;No
3466-RITXD;No;26;Month-to-month;Credit card (automatic);92.4;No;> 2 anos;Automatico;0.43730588857201574;Yes
2101-RANCD;No;55;Month-to-month;Electronic check;73.1;No;> 2 anos;Manual;0.18745085427724698;No
7921-BEPCI;No;72;Two year;Bank transfer (automatic);59.75;No;> 2 anos;Automatico;0.010474770348353875;No
5298-GSTLM;Yes;60;One year;Bank transfer (automatic);101.4;No;> 2 anos;Automatico;0.1442753418242569;No
3653-NCRDJ;No;43;One year;Mailed check;19.2;No;> 2 anos;Manual;0.027976540217077763;No
5119-NZPTV;Yes;2;Month-to-month;Electronic check;70.1;No;< 1 ano;Manual;0.6795780259878168;Yes
7739-LAXOG;No;32;Month-to-month;Bank transfer (automatic);91.05;Yes;> 2 anos;Automatico;0.37757035401904177;Yes
1422-DGUBX;No;32;One year;Electronic check;79.25;No;> 2 anos;Manual;0.18069135898275332;No
2999-AANRQ;No;21;Two year;Credit card (automatic);71.05;No;1-2 anos;Automatico;0.07965705698754341;No
0480-KYJVA;No;72;Two year;Credit card (automatic);24.25;No;> 2 anos;Automatico;0.0039749649639616675;No
6000-UKLWI;No;41;Two year;Mailed check;20.15;No;> 2 anos;Manual;0.014573146649117165;No
2079-FBMZK;No;6;Month-to-month;Mailed check;69.25;Yes;< 1 ano;Manual;0.5369451409674821;Yes
3266-FTKHB;No;17;Two year;Mailed check;19.15;No;1-2 anos;Manual;0.03233682251759159;No
8221-EQDGL;No;35;Month-to-month;Mailed check;61;No;> 2 anos;Manual;0.25031971803188713;No
2346-LOCWC;No;58;Two year;Credit card (automatic);20.5;No;> 2 anos;Automatico;0.0058512601422274595;No
2809-ZMYOQ;No;32;Month-to-month;Electronic check;101.35;No;> 2 anos;Manual;0.5292671286266123;Yes
5084-OOVCJ;No;17;Month-to-month;Credit card (automatic);55.35;No;1-2 anos;Automatico;0.27804389321554585;Yes
0254-WWRKD;No;67;One year;Credit card (automatic);50.55;No;> 2 anos;Automatico;0.02056692659490525;No
6302-JGYRJ;No;31;One year;Mailed check;79.45;Yes;> 2 anos;Manual;0.18678119036937244;No
3685-YLCMQ;No;58;One year;Electronic check;104.65;Yes;> 2 anos;Manual;0.15101953431073054;No
4609-KNNWG;No;27;Two year;Mailed check;19.9;No;> 2 anos;Manual;0.023449173844286776;No
3256-EZDBI;Yes;51;Month-to-month;Credit card (automatic);29.45;No;> 2 anos;Automatico;0.08168041631451578;No
0419-YAAPX;No;49;Month-to-month;Credit card (automatic);85.3;No;> 2 anos;Automatico;0.221872617438464;No
8164-OCKUJ;No;59;Two year;Mailed check;20.6;No;> 2 anos;Manual;0.007895381055534141;No
3094-JOJAI;No;18;Month-to-month;Mailed check;74.15;No;1-2 anos;Manual;0.46539269829284236;Yes
2599-CZABP;No;14;One year;Electronic check;44.6;No;1-2 anos;Manual;0.13802489200771056;No
1150-FTQGN;No;60;One year;Bank transfer (automatic);94.15;No;> 2 anos;Automatico;0.08170349237506613;No
1177-XZBJL;No;53;One year;Bank transfer (automatic);64.15;No;> 2 anos;Automatico;0.04751612082371417;No
4351-QLCSU;No;1;Month-to-month;Credit card (automatic);55;Yes;< 1 ano;Automatico;0.4008305219363209;Yes
5998-DZLYR;No;61;Two year;Bank transfer (automatic);94.35;No;> 2 anos;Automatico;0.03874453730102193;No
0488-GSLFR;No;1;Month-to-month;Electronic check;69.5;Yes;< 1 ano;Manual;0.5818765863921437;Yes
9318-NKNFC;No;1;Month-to-month;Mailed check;18.85;Yes;< 1 ano;Manual;0.257056470949901;No
4062-HBMOS;No;52;Month-to-month;Electronic check;103.05;No;> 2 anos;Manual;0.36857618658879615;Yes
2676-ISHSF;No;1;Month-to-month;Mailed check;20.3;No;< 1 ano;Manual;0.2647392440585235;Yes
5708-EVONK;No;58;Month-to-month;Bank transfer (automatic);93.4;Yes;> 2 anos;Automatico;0.2061617472424451;No
0616-ATFGB;Yes;1;Month-to-month;Electronic check;25.05;Yes;< 1 ano;Manual;0.38912812180906425;Yes
7016-BPGEU;No;29;Month-to-month;Credit card (automatic);25.1;Yes;> 2 anos;Automatico;0.09914420607557045;No
9332-GYWLO;No;6;Month-to-month;Electronic check;54.85;No;< 1 ano;Manual;0.43840306296687276;Yes
2400-FEQME;No;55;Two year;Mailed check;20.5;No;> 2 anos;Manual;0.009050449065348309;No
7235-NXZCP;Yes;2;Month-to-month;Mailed check;74.85;Yes;< 1 ano;Manual;0.7073106195282437;Yes
1444-VVSGW;No;70;One year;Credit card (automatic);115.65;Yes;> 2 anos;Automatico;0.10158368747130359;No
9828-QHFBK;No;24;Month-to-month;Electronic check;51.15;No;> 2 anos;Manual;0.27262609774690494;Yes
5909-ECHUI;No;1;Month-to-month;Electronic check;56.25;Yes;< 1 ano;Manual;0.49159738901171757;Yes
1309-BXVOQ;No;21;Month-to-month;Electronic check;106.1;Yes;1-2 anos;Manual;0.6533874700459433;Yes
8709-KRDVL;No;33;Month-to-month;Electronic check;100;No;> 2 anos;Manual;0.5112465182988282;Yes
6906-ANDWJ;No;15;Month-to-month;Bank transfer (automatic);74.9;Yes;1-2 anos;Automatico;0.41417116463022297;Yes
2159-TURXX;No;5;Month-to-month;Credit card (automatic);20.05;No;< 1 ano;Automatico;0.18200196755802717;No
1548-FEHVL;No;61;Month-to-month;Electronic check;106.2;No;> 2 anos;Manual;0.31695904624581794;Yes
1094-BKOSX;No;45;One year;Bank transfer (automatic);51;No;> 2 anos;Automatico;0.04400484878263339;No
2453-SAFNS;Yes;54;One year;Mailed check;72.1;No;> 2 anos;Manual;0.11500166247072909;No
3389-KTRXV;No;23;Two year;Mailed check;23.85;No;1-2 anos;Manual;0.029880863970339722;No
3205-MXZRA;No;26;One year;Credit card (automatic);59.45;No;> 2 anos;Automatico;0.10164105033530348;No
8317-BVKSO;No;14;Month-to-month;Electronic check;20.05;No;1-2 anos;Manual;0.18470203011862232;No
0083-PIVIK;No;64;One year;Electronic check;81.25;No;> 2 anos;Manual;0.07041662979664101;No
6169-PGNCD;No;57;Two year;Credit card (automatic);74.3;No;> 2 anos;Automatico;0.026039580373706836;No
4592-IWTJI;No;3;Month-to-month;Credit card (automatic);29.7;Yes;< 1 ano;Automatico;0.23731685883053316;No
4909-JOUPP;Yes;72;Two year;Credit card (automatic);109.7;No;> 2 anos;Automatico;0.06089887569826878;No
7242-QZLXF;No;1;Month-to-month;Electronic check;25.3;Yes;< 1 ano;Manual;0.2923319038606377;Yes
4576-CSAJH;No;22;One year;Credit card (automatic);55.15;Yes;1-2 anos;Automatico;0.10369450647308046;No
9696-RMYBA;No;5;Month-to-month;Mailed check;80.1;No;< 1 ano;Manual;0.618056862626623;Yes
8344-WFMFH;No;9;Month-to-month;Electronic check;50.1;No;< 1 ano;Manual;0.38142424824198334;Yes
2791-SFVEW;No;9;Month-to-month;Bank transfer (automatic);20.15;No;< 1 ano;Automatico;0.16239107616549314;No
9979-RGMZT;No;7;One year;Mailed check;94.05;No;< 1 ano;Manual;0.44344930496560664;Yes
1226-IENZN;Yes;16;Month-to-month;Electronic check;78.75;No;1-2 anos;Manual;0.6219781975926354;Yes
1465-VINDH;No;10;Month-to-month;Credit card (automatic);102.1;Yes;< 1 ano;Automatico;0.6402015895115566;Yes
5474-LAMUQ;No;24;One year;Mailed check;20.1;No;> 2 anos;Manual;0.05436436309772802;No
3468-DRVQJ;No;10;One year;Electronic check;70.3;No;< 1 ano;Manual;0.27187398196962903;Yes
1122-YJBCS;No;69;One year;Credit card (automatic);53.65;No;> 2 anos;Automatico;0.020870449541740266;No
8249-THVEC;No;51;One year;Mailed check;19.4;No;> 2 anos;Manual;0.021385672370825996;No
8722-PRFDV;No;71;Two year;Credit card (automatic);77.55;No;> 2 anos;Automatico;0.017566843344828907;No
2164-SOQXL;No;20;Month-to-month;Mailed check;20.05;No;1-2 anos;Manual;0.15505603884269997;No
0048-PIHNL;No;49;One year;Bank transfer (automatic);20.45;No;> 2 anos;Automatico;0.016983518384789332;No
1447-GIQMR;No;1;Month-to-month;Electronic check;69.15;Yes;< 1 ano;Manual;0.5795348314988216;Yes
3704-IEAXF;No;72;Two year;Credit card (automatic);53.65;No;> 2 anos;Automatico;0.008872584459884836;No
1395-OFUWC;No;43;Month-to-month;Credit card (automatic);29.3;No;> 2 anos;Automatico;0.07024506743580376;No
2832-KJCRD;No;38;Month-to-month;Electronic check;103.65;No;> 2 anos;Manual;0.4924330800856504;Yes
5090-EMGTC;No;59;Two year;Mailed check;100.05;No;> 2 anos;Manual;0.06596728539890158;No
4186-ZBUEW;No;36;One year;Mailed check;70.7;No;> 2 anos;Manual;0.13157955581724806;No
3978-YNKDD;No;19;Two year;Credit card (automatic);20.85;No;1-2 anos;Automatico;0.022837889977362788;No
9589-ABEPT;No;69;Two year;Mailed check;92.45;No;> 2 anos;Manual;0.03877937799400135;No
0064-SUDOG;No;12;Two year;Bank transfer (automatic);20.3;No;1-2 anos;Automatico;0.028593691823623577;No
8292-FRFZQ;No;39;One year;Bank transfer (automatic);41.15;No;> 2 anos;Automatico;0.041548952431167525;No
8591-NXRCV;No;41;Month-to-month;Bank transfer (automatic);74.65;No;> 2 anos;Automatico;0.21985038726754286;No
7895-VONWT;No;25;Month-to-month;Electronic check;48.25;No;> 2 anos;Manual;0.2504637432071881;No
6906-MPARY;No;40;One year;Credit card (automatic);89.6;No;> 2 anos;Automatico;0.1367905913674505;No
4989-LIXVT;Yes;68;Month-to-month;Electronic check;95.9;No;> 2 anos;Manual;0.2980450438650999;Yes
1173-XZPYF;No;11;Month-to-month;Electronic check;89.2;No;< 1 ano;Manual;0.6273097326361686;Yes
9850-OWRHQ;No;3;Month-to-month;Credit card (automatic);74.1;Yes;< 1 ano;Automatico;0.5131510751076934;Yes
6898-RBTLU;No;49;Two year;Bank transfer (automatic);79.3;No;> 2 anos;Automatico;0.039035727767645266;No
0749-IRGQE;Yes;13;Month-to-month;Electronic check;45.3;No;1-2 anos;Manual;0.42168042623628116;Yes
2380-DAMQP;No;72;Two year;Electronic check;115.15;No;> 2 anos;Manual;0.06345411785366685;No
7558-IMLMT;No;67;Two year;Mailed check;20.8;No;> 2 anos;Manual;0.006006111885490378;No
7957-RYHQD;Yes;40;Month-to-month;Credit card (automatic);79.2;Yes;> 2 anos;Automatico;0.3392987786748707;Yes
6500-JVEGC;No;68;One year;Bank transfer (automatic);101.35;No;> 2 anos;Automatico;0.07568491600780429;No
5515-AKOAJ;No;54;Month-to-month;Electronic check;100.1;Yes;> 2 anos;Manual;0.33411822631371124;Yes
8976-OQHGT;No;4;Month-to-month;Mailed check;56.5;Yes;< 1 ano;Manual;0.46702770682312195;Yes
8469-SNFFH;No;70;One year;Bank transfer (automatic);79.4;No;> 2 anos;Automatico;0.04008430876716034;No
1241-FPMOF;No;52;Two year;Mailed check;19.65;No;> 2 anos;Manual;0.009816075210700428;No
9928-BZVLZ;No;12;Two year;Mailed check;49.85;No;1-2 anos;Manual;0.08474826998677241;No
7956-XQWGU;No;27;Month-to-month;Credit card (automatic);19.4;No;> 2 anos;Automatico;0.09168979862552303;No
5115-SQAAU;No;69;Two year;Bank transfer (automatic);25.6;No;> 2 anos;Automatico;0.0045806509758058635;No
9739-JLPQJ;No;72;Two year;Credit card (automatic);117.5;No;> 2 anos;Automatico;0.04920283129187183;No
9916-AYHTC;No;48;Two year;Credit card (automatic);19.85;No;> 2 anos;Automatico;0.00814665508247156;No
3855-ONCAR;No;4;Month-to-month;Mailed check;78.9;No;< 1 ano;Manual;0.6185613543784755;Yes
0970-QXPXW;No;1;Month-to-month;Mailed check;19.65;No;< 1 ano;Manual;0.261277143226901;Yes
6120-RJKLU;Yes;62;Two year;Credit card (automatic);79.95;No;> 2 anos;Automatico;0.039087436589154985;No
5893-KCLGT;No;72;Two year;Mailed check;19.75;No;> 2 anos;Manual;0.004901170937705635;No
0076-LVEPS;No;29;Month-to-month;Mailed check;45;No;> 2 anos;Manual;0.20983898920396085;No
1596-OQSPS;No;11;Month-to-month;Electronic check;51.1;No;< 1 ano;Manual;0.37139120557029526;Yes
9867-XOBQA;No;21;Two year;Mailed check;53.15;No;1-2 anos;Manual;0.06882729505645518;No
9546-KDTRB;No;19;Month-to-month;Bank transfer (automatic);24.7;No;1-2 anos;Automatico;0.13393120165980715;No
3174-RKMOW;No;35;Month-to-month;Electronic check;109.95;No;> 2 anos;Manual;0.5617294738602031;Yes
1760-CAZHT;No;25;Month-to-month;Mailed check;20.8;No;> 2 anos;Manual;0.1358216949421971;No
1113-IUJYX;No;14;One year;Mailed check;105.95;Yes;1-2 anos;Manual;0.4635740986292665;Yes
8212-DJRCH;No;5;Month-to-month;Mailed check;90.35;No;< 1 ano;Manual;0.6819976382925088;Yes
6563-VNPMN;Yes;45;Month-to-month;Bank transfer (automatic);85.7;No;> 2 anos;Automatico;0.33998311571162543;Yes
0270-THENM;No;72;Two year;Bank transfer (automatic);69.85;No;> 2 anos;Automatico;0.013779215837209244;No
4707-MAXGU;No;72;Two year;Credit card (automatic);25.85;No;> 2 anos;Automatico;0.004152886013068338;No
2710-WYVXG;No;3;Two year;Mailed check;71.1;No;< 1 ano;Manual;0.18549140984174534;No
6300-BWMJX;No;59;Month-to-month;Electronic check;93.35;No;> 2 anos;Manual;0.25909811649921094;No
8444-WRIDW;Yes;66;Month-to-month;Credit card (automatic);80.45;Yes;> 2 anos;Automatico;0.17581069224555002;No
7815-PDTHL;No;35;Two year;Mailed check;20.2;No;> 2 anos;Manual;0.01795362562846991;No
9451-LPGOO;No;7;Month-to-month;Electronic check;86.8;Yes;< 1 ano;Manual;0.6445556952085572;Yes
9173-IVZVP;No;53;Two year;Mailed check;20.9;No;> 2 anos;Manual;0.00980865498353623;No
7964-ZRKKG;No;67;One year;Bank transfer (automatic);88.4;No;> 2 anos;Automatico;0.05608257727095468;No
2025-JKFWI;No;13;Month-to-month;Mailed check;99;Yes;1-2 anos;Manual;0.6725544367738896;Yes
5546-QUERU;No;13;One year;Mailed check;19.95;No;1-2 anos;Manual;0.0776986047722417;No
5916-QEWPT;No;2;Month-to-month;Credit card (automatic);69;No;< 1 ano;Automatico;0.48689959888786805;Yes
9079-YEXQJ;No;54;Month-to-month;Electronic check;111.1;Yes;> 2 anos;Manual;0.40435554072804597;Yes
4534-WGCIR;No;58;Two year;Credit card (automatic);25.15;No;> 2 anos;Automatico;0.006643485156673067;No
0402-CQAJN;No;37;Month-to-month;Bank transfer (automatic);101.9;Yes;> 2 anos;Automatico;0.4067808510271153;Yes
8792-AOROI;No;8;Two year;Mailed check;65.5;No;< 1 ano;Manual;0.14075663053545476;No
0295-PPHDO;No;1;Month-to-month;Electronic check;95.45;Yes;< 1 ano;Manual;0.7395361408772988;Yes
1195-OIYEJ;No;13;Month-to-month;Electronic check;91.1;Yes;1-2 anos;Manual;0.6230884574055309;Yes
4501-EQDRN;No;1;Month-to-month;Bank transfer (automatic);69.7;Yes;< 1 ano;Automatico;0.5004834870397608;Yes
2990-HWIML;No;6;Month-to-month;Electronic check;89.5;Yes;< 1 ano;Manual;0.6691842816202273;Yes
6976-BWGLQ;No;72;Two year;Bank transfer (automatic);25.2;No;> 2 anos;Automatico;0.004079668586465662;No
2511-ALLCS;No;35;Two year;Bank transfer (automatic);24.3;No;> 2 anos;Automatico;0.014439734155552518;No
1545-ACTAS;No;48;One year;Bank transfer (automatic);99.7;No;> 2 anos;Automatico;0.13639412329117034;No
1400-MMYXY;Yes;3;Month-to-month;Electronic check;105.9;Yes;< 1 ano;Manual;0.8455955016369664;Yes
2363-BJLSL;No;62;Month-to-month;Bank transfer (automatic);80.4;No;> 2 anos;Automatico;0.13635575640462283;No
